csvFileName	csvText
4160318_30_lattice-v_1.csv	"[[""KP<s>a<\/s>"",""Unique ID"",""Species (Scientific Name) [Rank]<s>b<\/s>"",""Legal Location"",""Abundance and Distribution (UTM [NAD 83])"",""Relation to Footprint""],[""0.745 to 0.843 (cont\u2019d)"",""See above"",""See above"",""See above"",""\uf0a7Patch g: Approximately 100 plants inan approximately 14 x 10 m area.(327514E 5498988N)"",""\uf0a7Off the construction right-of-way,approximately 8.1 m west of thetemporary access road to the temporaryworkspace.""],[""0.745 to 0.843 (cont\u2019d)"",""See above"",""See above"",""See above"",""\uf0a7Patch h: Approximately 200 plants inan approximately 24 x 20 m area.(327550E 5498974N to 327542E5498977N)"",""\uf0a7Off the construction right-of-way,approximately 4.1 m east of thetemporary access road to the temporaryworkspace.""],[""0.981 to 0.996"",""VG-03"",""Slender beard-tongue (Penstemon procerus) [S1S2]"",""NW 32-007-29 W1M"",""Approximately 20 plants in an approximately 22 x 5 m area were observed during the vegetation surveys in June 2021. (327358E 5498911N to 327342E 5498905N)"",""This occurrence is located on the construction right-of-way for approximately 16 m.""],[""1.339 to 1.342"",""VG-04"",""Slender beard-tongue (Penstemon procerus) [S1S2]"",""NE 31-007-29 W1M"",""One plant was observed during the vegetation surveys in June 2021. (327000E 5498936N to 326998E 5498937N)"",""This occurrence is located on the construction right-of-way, approximately 2 m north of the trench line.""],[""1.338 to 1.798"",""VG-05"",""Golden bean  (Thermopsis rhombifolia) [S2S3]"",""NE 31-007-29 W1M"",""Greater than 2,000 plants in six patches along an approximately 500 m length were observed during the vegetation surveys in June and August 2021."",""This occurrence is located on and off the construction right-of-way, including temporary workspace.""],[""1.338 to 1.798"",""VG-05"",""Golden bean  (Thermopsis rhombifolia) [S2S3]"",""NE 31-007-29 W1M"",""\uf0a7Patch a: Approximately 500 plants inan approximately 58 x 33 m area.(327002E 5498937N to 326962E5498932N)"",""\uf0a7On the construction right-of-way andtemporary workspace for approximately33 m, extending off to both the northand south.""]]"
4160318_31_lattice-v_1.csv	"[[""KP<s>a<\/s>"",""Unique ID"",""Species (Scientific Name) [Rank]<s>b<\/s>"",""Legal Location"",""Abundance and Distribution (UTM [NAD 83])"",""Relation to Footprint""],[""1.338 to 1.798 (cont\u2019d)"",""See above"",""See above"",""See above"",""\uf0a7Patch b: Approximately 30 plants in anapproximately 16 x 11 m area.(326923E 5498893N to 326916E5498877N)"",""\uf0a7On the construction right-of-way forapproximately 11 m.""],[""1.338 to 1.798 (cont\u2019d)"",""See above"",""See above"",""See above"",""\uf0a7Patch c: Approximately 450 plants inan approximately 94 x 58 m area.(326910E 5498858N to 326836E5498796N)"",""\uf0a7On the construction right-of-way forapproximately 94 m, extending off toboth the north and south.""],[""1.338 to 1.798 (cont\u2019d)"",""See above"",""See above"",""See above"",""\uf0a7Patch d: Approximately 600 plants inan approximately 68 x 21 m area.(326770E 5498702N to 326719E5498712N)"",""\uf0a7On the construction right-of-way andtemporary workspace for approximately45 m, extending off to the south.""],[""1.338 to 1.798 (cont\u2019d)"",""See above"",""See above"",""See above"",""\uf0a7Patch e: Approximately 400 plants inan approximately 66 x 18 m area.(326685E 5498694N to 326637E5498699N)"",""\uf0a7On the construction right-of-way forapproximately 48 m, extending off to thesouth.""],[""1.338 to 1.798 (cont\u2019d)"",""See above"",""See above"",""See above"",""\uf0a7Patch f: Approximately 30 plants in anapproximately 6 x 7 m area.(326606E 5498678N)"",""\uf0a7Off the construction right-of-way,approximately 2.5 m south.""],[""1.472 to 1.554"",""VG-06"",""Dense Spike-moss (Selaginella densa var. densa, [S3])"",""NE 31-007-29 W1M"",""Greater than 3,000 plants in one patch in an approximately 80 x 40 m area, were observed during the vegetation surveys in August 2021. (326904E 5498856N to 326843E 5498801N)"",""This occurrence is located on the construction right-of-way for approximately 80 m, extending off to both the north and south.""]]"
4160318_32_lattice-v_1.csv	"[[""KP<s>a<\/s>"",""Unique ID"",""Species (Scientific Name) [Rank]<s>b<\/s>"",""Legal Location"",""Abundance and Distribution (UTM [NAD 83])"",""Relation to Footprint""],[""1.583 to 1.612"",""VG-07"",""Tufted Fleabane (Erigeron caespitosus) [S1]"",""NE 31-007-29 W1M"",""Greater than 300 plants in two patches were observed during the vegetation surveys in August 2021."",""This occurrence is located on the construction right-of-way.""],[""1.583 to 1.612"",""VG-07"",""Tufted Fleabane (Erigeron caespitosus) [S1]"",""NE 31-007-29 W1M"",""\uf0a7Patch a: Approximately 300 plants inan approximately 15 x 25 m area.(326820E 5498782N to 326814E5498756N)"",""\uf0a7On the construction right-of-way forapproximately 21 m, extending off to thesouth.""],[""1.583 to 1.612"",""VG-07"",""Tufted Fleabane (Erigeron caespitosus) [S1]"",""NE 31-007-29 W1M"",""\uf0a7Patch b: Approximately 15 plants in anapproximately 5 x 4 m area.(326805E 5498763N to 326801E5498760N)"",""\uf0a7On the construction right-of-way on thetrench line.""],[""7.897 to 7.911"",""VG-08"",""Northern Dropseed (Sporobolus heterolepis) [S3]"",""NE 13-007-30 W1M"",""Approximately 45 flowering plants in larger vegetative clumps in an approximately 36 x 13 m area were observed during the vegetation surveys in August 2021. (325176E 5493937N to 325162E 5493934N)"",""This occurrence is located on the temporary workspace on the northern side of the construction right-of-way for approximately 13 m, extending off to the north.""],[""8.143 to 8.478"",""VG-09"",""Big bluestem (Andropogon gerardii) [S3]"",""NE 13-007-30 W1M"",""Greater than 100 plants in three patches were observed during the vegetation surveys in August 2021."",""This occurrence is located on and off the construction right-of-way, including temporary workspace.""],[""8.143 to 8.478"",""VG-09"",""Big bluestem (Andropogon gerardii) [S3]"",""NE 13-007-30 W1M"",""\uf0a7Patch a: Approximately 60 floweringculms in an approximately 20 x 15 marea.(324949E 5493876N to 324931E5493868N)"",""\uf0a7On the construction right-of-way forapproximately 15 m, on the trench lineand extending off to the south.""]]"
4160318_33_lattice-v_1.csv	"[[""KP<s>a<\/s>"",""Unique ID"",""Species (Scientific Name) [Rank]<s>b<\/s>"",""Legal Location"",""Abundance and Distribution (UTM [NAD 83])"",""Relation to Footprint""],[""8.143 to 8.478 (cont\u2019d)"",""See above"",""See above"",""See above"",""\uf0a7Patch b: Approximately 15 floweringculms in an approximately 2 x 2 marea.(324752E 5493748N to 324750E5493747N)"",""\uf0a7On the south edge of the constructionright-of-way, approximately 8 m south ofthe trench line.""],[""8.143 to 8.478 (cont\u2019d)"",""See above"",""See above"",""See above"",""\uf0a7Patch c: Approximately 30 floweringculms in an approximately 10 x 4 marea.(324664E 5493717N to 324658E5493715N)"",""\uf0a7On the north edge of the constructionright-of-way and temporary workspacefor approximately 6 m, extending off tothe northwest, and approximately 9 mnorth of the trench line.""],[""8.853 to 8.858"",""VG-10"",""Big bluestem (Andropogon gerardii) [S3]"",""NW 13-007-30 W1M"",""Approximately 60 flowering culms in an approximately 5 x 15 m area were observed during the vegetation surveys in August 2021. (324320E 5493624N to 324318E 5493619N)"",""On the construction right-of-way and temporary workspace for approximately 8 m, on the trench line and extending off to the west.""]]"
4160318_35_lattice-v_1.csv	"[[""Location Survey Type"",""Issues""],[""Manitoba  Desktop Review"",""The Project is located in the Aspen Parkland Ecoregion. The PCF is within approximately 8.1 ha (14.0% of the PCF) native land cover and approximately 17.6 ha (30.5% of the PCF) anthropogenic land cover.  The Manitoba CDC database provided one record of a Manitoba CDC-listed rare plant occurrence known within 5 km of the PCF.""],[""Saskatchewan  Desktop review"",""The Project is located in the Aspen Parkland Ecoregion. The PCF is within approximately 4.3 ha (7.5% of the PCF) native land cover and approximately 27.7 ha (48.0% of the PCF) anthropogenic land cover. The Saskatchewan CDC database provided records of Saskatchewan CDC-listed rare plant occurrences known within 5 km of the PCF, which include 31 occurrences of 5 vascular plant species.""],[""NE 32-007-29 W1M Field data collection"",""Rare plant: Golden bean Noxious weeds: Canada thistle, Lamb\u2019s-quarters, Perennial sow-thistle""],[""NW 32-007-29 W1M Field data collection"",""Rare plants: Golden bean, Slender beard-tongue Noxious weeds: Canada thistle, Common dandelion, Flixweed, Perennial sow-thistle""],[""NE 31-007-29 W1M Field data collection"",""Rare plants: Golden bean, Dense spike-moss, Slender beard-tongue, Tufted Fleabane Noxious weeds: Canada thistle, Perennial sow-thistle""],[""NE 13-007-30 W1M Field data collection"",""Rare plants: Big bluestem, Northern Dropseed Noxious weeds: Absinthe, Bull thistle, Canada thistle, Perennial sow-thistle""],[""NW 13-007-30 W1M Field data collection"",""Rare plant: Big bluestem""],[""NE 10-006-30 W1M Field data collection"",""Noxious weeds: Canada thistle, Kochia, Perennial sow-thistle""]]"
4160318_40_lattice-v_1.csv	"[[""Scientific Name"",""Common Name"",""Habitat"",""Provincial Designation"",""Federal Designation""],[""Achnatherum hymenoides"",""Indian Rice Grass"",""Dry, well-drained soils."",""S2<s>a<\/s>"",""--""],[""Achnatherum richardsonii"",""Richardson Needle Grass"",""Moist grasslands; Rocky Mountains, Cypress Hills, Parkland, Riding Mountain, Duck Mountain."",""S1S2<s>a<\/s>"",""--""],[""Acmispon americanus"",""Prairie Trefoil"",""Dry to moist grassland in southeast Saskatchewan."",""S2S3<s>a<\/s>"",""--""],[""Agalinis aspera"",""Rough Agalinis"",""Tallgrass or loess hills or upland prairies, dry rocky or sandy soils over limestone, limestone bluffs, gravelly moraines."",""S2<s>a<\/s>Endangered<s>b<\/s>"",""Endangered<s>c,d<\/s>""],[""Alisma gramineum"",""Narrow-leaved  Water-plantain"",""Shores and shallow waters."",""S1<s>a<\/s>"",""--""],[""Ambrosia acanthicarpa"",""Sandbur"",""Sand dunes. Flowering in July."",""S1<s>a<\/s>"",""--""],[""Andropogon hallii"",""Sand Bluestem"",""Sandhills and in sandy soil."",""S2<s>a<\/s>"",""--""],[""Aristida purpurea var. longiseta"",""Red Three-awn"",""Grasslands on slopes."",""S1?<s>a<\/s>"",""--""],[""Arnica fulgens"",""Shining Arnica"",""Prairies and grasslands to montane conifer forests."",""S2<s>a<\/s>"",""--""],[""Artemisia cana ssp. cana"",""Silver Sagebrush"",""Dry, rocky areas. Flowering from mid to late summer."",""S1<s>a<\/s>"",""--""],[""Asclepias lanuginosa"",""Hairy Milkweed"",""Sandhills."",""S2S3<s>a<\/s>"",""--""],[""Asclepias verticillata"",""Whorled Milkweed"",""Dry soils, extreme southeast Parkland."",""S3<s>a<\/s>"",""--""],[""Asclepias viridiflora"",""Green Milkweed"",""Dry prairie hillsides; sandy soil in coulees. Flowering from June to July."",""S3<s>a<\/s>"",""--""]]"
4160318_41_lattice-v_1.csv	"[[""Scientific Name"",""Common Name"",""Habitat"",""Provincial Designation"",""Federal Designation""],[""Astragalus gilviflorus"",""Cushion Milkvetch"",""Dry prairies."",""S1<s>a<\/s>"",""--""],[""Astragalus pectinatus"",""Narrow-leaved Milkvetch"",""Arid grasslands."",""S2<s>a<\/s>"",""--""],[""Atriplex argentea var. argentea"",""Silver Saltbush"",""Saline areas or disturbed sites. Flowering from summer to fall."",""S2<s>a<\/s>"",""--""],[""Boltonia asteroides var. recognita"",""White Boltonia"",""Moist soils; eastern Parkland."",""S2S3<s>a<\/s>"",""--""],[""Botrychium campestre"",""Prairie Moonwort"",""Sandy soils ditches. Flowering from early spring to late summer."",""S1<s>a<\/s>"",""--""],[""Bouteloua curtipendula"",""Side-oats Grama"",""Grasslands."",""S2<s>a<\/s>"",""--""],[""Bouteloua dactyloides"",""Buffalograss"",""Grasslands."",""S1<s>a<\/s>Threatened<s>b<\/s>"",""Special Concern<s>c,d<\/s>""],[""Bromus kalmii"",""Wild Chess"",""Sandy, gravelly, or limestone soils in open woods and calcareous fens."",""S2S3<s>a<\/s>"",""--""],[""Bromus porteri"",""Porter's Chess"",""Montane meadows, grassy slopes, mesic steppes, forest edges, and open forest habitats, at 500-3500 m."",""S2S3<s>a<\/s>"",""--""],[""Calamagrostis montanensis"",""Plains Reed Grass"",""Dry slopes and open forests. Flowering from June to July."",""S3<s>a<\/s>"",""--""],[""Callitriche heterophylla"",""Larger Water-starwort"",""Fast-flowing streams, backwaters, ditches, swamps, Sphagnum bogs, lakes, ponds, springs, seepages, seasonally damp soils in shade."",""S1?<s>a<\/s>"",""--""],[""Carex cristatella"",""Crested Sedge"",""Springy woods and shrub thickets, and along lakeshores."",""S1?<s>a<\/s>"",""--""],[""Carex cryptolepis"",""Northeastern Sedge"",""Wet meadows, riverbanks, and swamps."",""S1<s>a<\/s>"",""--""],[""Carex emoryi"",""Emory's Sedge"",""Stream banks, ditches, seeps."",""S2?<s>a<\/s>"",""--""]]"
4160318_42_lattice-v_1.csv	"[[""Scientific Name"",""Common Name"",""Habitat"",""Provincial Designation"",""Federal Designation""],[""Carex gravida"",""Heavy Sedge"",""Prairies, ditches, swales, open forests, usually on calcareous soils."",""S1<s>a<\/s>"",""--""],[""Carex hallii"",""Hall's Sedge"",""Moist alkaline meadows."",""S1S2<s>a<\/s>"",""--""],[""Carex hystericina"",""Porcupine Sedge"",""Shorelines, swamps, wet meadows."",""S3<s>a<\/s>"",""--""],[""Carex parryana"",""Parry's Sedge"",""Alkaline meadows, lake margins, roadsides, ditches."",""S3<s>a<\/s>"",""--""],[""Carex pedunculata"",""Stalked Sedge"",""Alluvial forests. Fruiting from mid-April to early July."",""S3<s>a<\/s>"",""--""],[""Carex sterilis"",""Dioecious Sedge"",""Fruiting late spring\u2013early summer. Fens, openings in white-cedar swamps, wet calcareous prairies, fresh interdunal meadows, calcareous seeps, lake and river shores, wet sunny limestone outcrops."",""S2<s>a<\/s>"",""--""],[""Carex supina ssp. spaniocarpa"",""Weak Sedge"",""Open, rocky, or sandy slopes."",""S2S3<s>a<\/s>"",""--""],[""Carex tetanica"",""Rigid Sedge"",""Open grassland; southeastern Parkland and Boreal."",""S3<s>a<\/s>"",""--""],[""Carex xerantica"",""White-scaled Sedge"",""Dry grasslands, rock outcrops, talus slopes."",""S2<s>a<\/s>"",""--""],[""Celtis occidentalis"",""Hackberry"",""In rich moist soil along streams, on flood plains, on rock, on wooded hillsides, and in woodlands."",""S1?<s>a<\/s>Threatened<s>b<\/s>"",""--""],[""Chenopodium subglabrum"",""Smooth Goosefoot"",""Sandy areas; particularly sand bars in rivers and in sandy blowouts near riverbanks."",""S1<s>a<\/s>Endangered<s>b<\/s>"",""Threatened<s>c,d<\/s>""]]"
4160318_43_lattice-v_1.csv	"[[""Scientific Name"",""Common Name"",""Habitat"",""Provincial Designation"",""Federal Designation""],[""Circaea canadensis ssp. canadensis"",""Large Enchanter's-nightshade"",""Wet areas and open woods."",""S2<s>a<\/s>"",""--""],[""Clematis ligusticifolia"",""Western Virgin's-bower"",""Forest edges, woods, riparian deciduous woodlands, moist wooded draws, scrub, secondary sites derived from these, or clearings and pastures, usually near streams or on moist slopes."",""S1<s>a<\/s>"",""--""],[""Clematis virginiana"",""Virgin's-bower"",""Streamsides, wet roadsides, fencerows, and other moist, disturbed, wooded or open sites, locally abundant."",""S2?<s> a<\/s>"",""--""],[""Coreopsis tinctoria"",""Common Tickseed"",""Moist, sandy or clay soils, sometimes alkaline flats, prairies, ditches, disturbed places."",""S1<s>a<\/s>"",""--""],[""Corispermum americanum var. americanum"",""American Bugseed"",""Sandy soils, dry open places, sand dunes; southwest and south central."",""S3<s>a<\/s>"",""--""],[""Corispermum hookeri var. hookeri"",""Hooker's Bugseed"",""Sandy soils, dry open places, sand dunes."",""S1<s>a<\/s>"",""--""],[""Corispermum pallasii"",""Pallas' Bugseed"",""Sand dunes, sandy and gravely shores, waste places. Flowering late summer to fall."",""SH<s>a<\/s>"",""--""],[""Corispermum villosum"",""Hairy Bugseed"",""Vernal pools, mud flats. Flowering from late spring to summer."",""S1S2<s>a<\/s>"",""--""],[""Cornus alternifolia"",""Alternate-leaved Dogwood"",""Deciduous hardwood forests, usually mesic or dry-mesic, loamy soils, rocky slopes."",""S3<s>a<\/s>"",""--""]]"
4160318_44_lattice-v_1.csv	"[[""Scientific Name"",""Common Name"",""Habitat"",""Provincial Designation"",""Federal Designation""],[""Coryphantha vivipara"",""Pincushion Cactus"",""Desert scrub to conifer forest, mostly low hills or mountaintops, diverse substrates."",""S1?<s>a<\/s>"",""--""],[""Cryptotaenia canadensis"",""Canadian Honewort"",""Rich damp woods."",""S1<s>a<\/s>"",""--""],[""Cycloloma atriplicifolium"",""Winged Pigseed"",""Flowering late summer-fall. Sandy soils, roadsides, waste places, disturbed and alluvial habitats, fields, deserts and prairies."",""S2S3<s>a<\/s>"",""--""],[""Cymopterus glomeratus"",""Plains Cymopterus"",""Dry prairie and hillsides."",""S2S3<s>a<\/s>"",""--""],[""Cyperus houghtonii"",""Houghton's Umbrella-sedge"",""Riverbanks, sand bars, lakeshores, sand dunes, sandy openings in woods, especially among Jack pines."",""S2S3<s>a<\/s>"",""--""],[""Cyperus schweinitzii"",""Schweinitz's Flatsedge"",""Dry sandy soil and active dunes. Fruiting from late spring to early summer."",""S2<s>a<\/s>"",""--""],[""Cypripedium candidum"",""Small White Lady's-slipper"",""Flowering Apr--Jul. Mesic to wet prairies and fen meadows, very rarely open wooded slopes."",""S1<s>a<\/s>Endangered<s>b<\/s>"",""Threatened<s>c,d<\/s>""],[""Dalea villosa var. villosa"",""Hairy Prairie-clover"",""Sand dunes."",""S2S3<s>a<\/s>Threatened<s>b<\/s>"",""Special Concern<s>c,d<\/s>""],[""Desmodium canadense"",""Beggar's-lice"",""Moist open forests and edges."",""S2<s>a<\/s>"",""--""],[""Dichanthelium linearifolium"",""White-haired Panic-grass"",""Dry, open woodlands, rock outcroppings, and sandy areas."",""S2?<s>a<\/s>"",""--""],[""Dichanthelium wilcoxianum"",""Sand Millet"",""Sandhill prairie and clearings."",""S2?<s>a<\/s>"",""--""],[""Eleocharis engelmannii"",""Engelmann's Spike-rush"",""Wet ground of marshes, ditches, ponds, and lakes."",""S1S2<s>a<\/s>"",""--""]]"
4160318_45_lattice-v_1.csv	"[[""Scientific Name"",""Common Name"",""Habitat"",""Provincial Designation"",""Federal Designation""],[""Elymus hystrix"",""Bottle-brush Grass"",""Dry to moist soils in open woods and thickets, especially on base-rich slopes and small stream terraces."",""S2<s>a<\/s>"",""--""],[""Eragrostis hypnoides"",""Creeping Teal Love Grass"",""Sandy shores."",""S3<s>a<\/s>"",""--""],[""Erigeron caespitosus"",""Tufted Fleabane"",""Rocky or sandy, grassy hills, sagebrush-aspen, pinyon-juniper, to spruce and tundra northward."",""S1<s>a<\/s>"",""--""],[""Eriogonum flavum"",""Yellow Eriogonum"",""Dry plains and rocky outcrops."",""S2S3<s>a<\/s>"",""--""],[""Erythranthe geyeri"",""Smooth Monkeyflower"",""Wet places, springs; southeastern Parkland."",""S1<s>a<\/s>"",""--""],[""Euphorbia geyeri"",""Prostrate Spurge"",""Sandy soils."",""S2<s>a<\/s>"",""--""],[""Festuca hallii"",""Plains Rough Fescue"",""Sparse sheltered slopes; Cypress Hills and Wood Mountain, Parkland prairie."",""S3<s>a<\/s>"",""--""],[""Festuca subverticillata"",""Nodding Fescue"",""Moist to dry, deciduous, or mixed forests with organic rocky soils."",""S1<s>a<\/s>"",""--""],[""Galium aparine"",""Cleavers"",""Moist woods."",""S3<s>a<\/s>"",""--""],[""Helianthus nuttallii ssp. rydbergii"",""Tuberous-rooted Sunflower"",""Open areas, sandy dry soils, wet places. Flowering from late summer to fall."",""S2<s>a<\/s>"",""--""],[""Heliotropium curassavicum"",""Seaside Heliotrope"",""Saline flats. Flowering from June to July."",""SH<s>a<\/s>"",""--""],[""Juncus interior"",""Inland Rush"",""Wet to drying mudflats, slough bottoms, shores, and field depressions."",""S1<s>a<\/s>"",""--""],[""Krascheninnikovia lanata"",""Winterfat"",""Foothills and flats, usually in relatively low-alkaline soils."",""S1?<s>a<\/s>"",""--""]]"
4160318_46_lattice-v_1.csv	"[[""Scientific Name"",""Common Name"",""Habitat"",""Provincial Designation"",""Federal Designation""],[""Leersia oryzoides"",""Rice Cutgrass"",""Wet meadows, riverbanks, lakeshores; southeastern Parkland and Boreal. Flowering from May to July."",""S3<s>a<\/s>"",""--""],[""Lemna turionifera"",""Turion Duckweed"",""Mesotrophic to \u2013eutrophic, quiet waters, in continental, temperate regions."",""S1<s>a<\/s>"",""--""],[""Linum sulcatum"",""Grooved Yellow Flax"",""Sandy, gravelly fields, calcareous ledges and barrens, diabase barrens, cedar glades, prairies, alvars, sometimes in open woods, interdunal flats."",""S3<s>a<\/s>"",""--""],[""Lomatium foeniculaceum"",""Hairy-fruited Parsley"",""Open prairie, heavy clay soil, dry prairie."",""S3<s>a<\/s>"",""--""],[""Lomatium macrocarpum"",""Long-fruited Parsley"",""Dry open hillsides."",""S2S3<s>a<\/s>"",""--""],[""Lomatium orientale"",""White-flowered Parsley"",""Dry hill sides."",""S1S2<s> a<\/s>"",""--""],[""Lomatogonium rotatum"",""Marsh Felwort"",""Coastal dunes and sand beaches; infrequent, scattered on Vancouver Island and the Queen Charlotte Islands. Flowers May-July."",""S2S3<s>a<\/s>"",""--""],[""Malaxis monophyllos"",""White Adder's-mouth"",""Damp woods and bogs."",""S2?<s>a<\/s>"",""--""],[""Malaxis paludosa"",""Bog Adder's-mouth"",""Wet bogs and muskeg. Flowering in summer."",""S1?<s>a<\/s>"",""--""],[""Menispermum canadense"",""Canada Moonseed"",""Deciduous woods and thickets, along streams, bluffs and rocky hillsides, fencerows, shade tolerant."",""S3<s>a<\/s>"",""--""],[""Mentzelia decapetala"",""Gumbo-lily"",""Eroded hillsides, badlands, and clay banks."",""SH<s>a<\/s>"",""--""]]"
4160318_47_lattice-v_1.csv	"[[""Scientific Name"",""Common Name"",""Habitat"",""Provincial Designation"",""Federal Designation""],[""Mertensia lanceolata"",""Tall Lungwort"",""Prairie slopes and hillsides. Flowering from June to July."",""S2<s>a<\/s>"",""--""],[""Muhlenbergia paniculata"",""Prairie Tumblegrass"",""Plains and waste places."",""S2<s>a<\/s>"",""--""],[""Musineon divaricatum"",""Leafy Musineon"",""Dry hillsides."",""S1S2<s>a<\/s>"",""--""],[""Myosurus minimus"",""Least Mousetail"",""Muddy slough margins and marshy areas throughout prairies."",""S1?<s>a<\/s>"",""--""],[""Orobanche ludoviciana"",""Louisiana Broom-rape"",""Sandy soils; throughout prairies."",""S2<s>a<\/s>"",""--""],[""Osmorhiza claytonii"",""Hairy Sweet Cicely"",""Deciduous woods."",""S2?<s>a<\/s>"",""--""],[""Ostrya virginiana"",""Hop-hornbeam"",""Moist, open to forested hillsides to dry upland slopes and ridges, sometimes also on moist, well-drained flood plains."",""S2<s>a<\/s>"",""--""],[""Oxytropis sericea"",""Early Yellow Locoweed"",""Prairie slopes and sandhills."",""S1<s>a<\/s>"",""--""],[""Penstemon nitidus"",""Smooth Blue Beard-tongue"",""Sandy or gravely prairies."",""S2<s>a<\/s>"",""--""],[""Penstemon procerus"",""Slender Beard-tongue"",""Moist prairies."",""S1S2<s>a<\/s>"",""--""],[""Phlox hoodii"",""Moss Pink"",""Dry prairie slopes and sandhills, isolated prairie hills, open prairie, dry gravelly knolls, and ridges."",""S3<s>a<\/s>"",""--""],[""Phryma leptostachya"",""Lopseed"",""Rich woods, slopes, ravines moist thickets."",""S3<s>a<\/s>"",""--""],[""Piptatheropsis micrantha"",""Little-seed Rice Grass"",""Dry open areas and rocky slopes."",""S2<s>a<\/s>"",""--""],[""Plagiobothrys scouleri var. scouleri"",""Scouler's Popcornflower"",""Wetlands and moist areas."",""S1<s>a<\/s>"",""--""],[""Plantago elongata ssp. elongata"",""Linear Leaved-plantain"",""Wetlands."",""S2<s>a<\/s>"",""--""]]"
4160318_48_lattice-v_1.csv	"[[""Scientific Name"",""Common Name"",""Habitat"",""Provincial Designation"",""Federal Designation""],[""Poa cusickii"",""Mutton grass"",""Rich meadows in sagebrush scrub to rocky alpine slopes."",""S2<s>a<\/s>"",""--""],[""Poa fendleriana"",""Mutton Grass"",""Foothills grasslands."",""S2<s>a<\/s>"",""--""],[""Polanisia dodecandra ssp. dodecandra"",""Clammyweed"",""Rocky banks, hillsides, and light soils."",""S1<s>a<\/s>"",""--""],[""Polanisia dodecandra ssp. trachysperma"",""Clammyweed"",""Rocky banks, hillsides, and light soils."",""S1<s>a<\/s>"",""--""],[""Polygala verticillata"",""Whorled Milkwort"",""Moist cliffs and rocky sites in northern Alberta."",""S2<s>a<\/s>"",""--""],[""Polygala verticillata var. isocycla"",""Whorled Milkwort"",""Prairie and dry hills."",""S2<s>a<\/s>"",""--""],[""Potamogeton amplifolius"",""Large-leaved Pondweed"",""Shallow quiet water of protected lake bays, ponds, and slow-moving streams."",""S3<s>a<\/s>"",""--""],[""Potamogeton illinoensis"",""Illinois Pondweed"",""Alkaline waters of streams, rivers, lakes, ponds, and sloughs."",""S1?<s>a<\/s>"",""--""],[""Potentilla gracilis var. flabelliformis"",""Graceful Cinquefoil"",""Montane meadows in aspen and conifer woodlands, sagebrush communities, grasslands."",""S1<s>a<\/s>"",""--""],[""Potentilla plattensis"",""Platte River Cinquefoil"",""Prairie grassland, dry flats. Flowering from June to July."",""S2<s>a<\/s>"",""--""],[""Rhynchospora alba"",""White Beakrush"",""Bogs, wet places, muskeg; Boreal forest."",""S3<s>a<\/s>"",""--""],[""Rhynchospora capillacea"",""Horned Beakrush"",""Calcareous bogs, swamps, and shorelines. Fruiting from summer to fall."",""S2S3<s>a<\/s>"",""--""]]"
4160318_49_lattice-v_1.csv	"[[""Scientific Name"",""Common Name"",""Habitat"",""Provincial Designation"",""Federal Designation""],[""Sanguinaria canadensis"",""Blood-root"",""Moist to dry woods and thickets, often on flood plains and shores or near streams on slopes, less frequently in clearings and meadows or on dunes, rarely in disturbed sites."",""S2<s>a<\/s>"",""--""],[""Sceptridium multifidum"",""Leathery Grape-fern"",""Widespread mainly in fields."",""S3<s>a<\/s>"",""--""],[""Selaginella densa"",""Prairie Spike-moss"",""Prairies, alpine meadows, dry rocky slopes, rock crevices, sandstone, quartzite, or granite rock, and dry gravelly, clayey, or sandy soil."",""S3<s>a<\/s>"",""--""],[""Shinnersoseris rostrata"",""Annual Skeletonweed"",""Sandy banks and dunes. Flowering in August."",""S1S2<s>a<\/s>"",""--""],[""Sisyrinchium campestre"",""White-eyed Grass"",""Prairies, meadows, roadsides."",""S3<s>a<\/s>"",""--""],[""Sisyrinchium mucronatum"",""Michaux's Blue-eyed Grass"",""Prairies, roadsides, moist open woods, rocky and sandy open shores."",""S1<s>a<\/s>"",""--""],[""Sporobolus neglectus"",""Annual Dropseed"",""Dry open ground."",""S2S3<s>a<\/s>"",""--""],[""Thermopsis rhombifolia"",""Golden Bean"",""Mesic, sandy grasslands. Flowering from April to July."",""S2S3<s>a<\/s>"",""--""],[""Townsendia exscapa"",""Silky Townsend-daisy"",""Dry hillsides and prairies. Flowering in May."",""S2<s>a<\/s>"",""--""],[""Tradescantia occidentalis"",""Western Spiderwort"",""Sandy plains and partially stabilized interdunal areas. Flowering in June."",""S1<s>a<\/s>Threatened<s>b<\/s>"",""Threatened<s>c,d<\/s>""],[""Uvularia sessilifolia"",""Small Bellwort"",""Moist hardwood coves, alluvial bottomlands, thickets, and xeric woods northwards."",""S2<s>a<\/s>"",""--""]]"
4160318_50_lattice-v_1.csv	"[[""Scientific Name"",""Common Name"",""Habitat"",""Provincial Designation"",""Federal Designation""],[""Verbena bracteata"",""Bracted Vervain"",""Sandy prairie, roadsides."",""S3<s>a<\/s>"",""--""]]"
